pageid	title	user	date	date_kind	category
108085969	File:Collected Essays from the Palace Exam (Hội đình văn tuyển - 會庭文選) - Phạm Quang Sán (1909) 01.jpg	Phạm Quang Sán.	2016-11-03 06:18:15	taken	Category:Nguyễn Tuyên
124696239	File:Annamese officer Nguyen Trong Hiep (cropped).jpg	Paul Dujardin	published in 1903	taken	Category:Nguyễn Tuyên
125569729	File:Portrait of Mr. Nguyễn Trọng Hiệp.jpg	Amis du Vieux Hué	1939	taken	Category:Nguyễn Tuyên
132322386	File:Resident Lenormand and Nguyễn Trọng Hiệp.jpg	André Salles	1897	taken	Category:Nguyễn Tuyên
132322990	File:Nguyen-Trong-Hiep, membre du Comat, ancien gouverneur de Hanoï.jpg	Rigal	1892	taken	Category:Nguyễn Tuyên
132323302	File:(Vietnam - Tonkin) S. E. le Kinh Luoc, vice-roi du Tonkin.jpg	Unknown photographer	1880s - 1890s	taken	Category:Nguyễn Tuyên
138128252	File:S. E. Nguyen-Trong-Hiep.jpg	Paul Doumer	"Published in <a href=""https://en.wikiped"	taken	Category:Nguyễn Tuyên
142206538	File:Tonkin Nam-Dinh concours triennal - zoom.jpg	André Salles	1897	taken	Category:Nguyễn Tuyên
143062661	File:Tonkin. Nam-Dinh. S. E. Nguyen-trong-Hiep, ancien régent, venant d'assister au laï à la Pagode royale, des lauréats du concours triennal.jpg	André Salles	Taken in 1897	taken	Category:Nguyễn Tuyên
143187390	File:Tonkin. Nam-Dinh. Concours triennal, salutations des lauréats à la Pagode Royale, groupe de droite, 2e position.jpg	André Salles	Taken in 1897	taken	Category:Nguyễn Tuyên
143187751	File:Tonkin. Nam-Dinh, concours triennal, laïs à la pagode royale, en présence des examinateurs, de S. E. Nguyen-trong-Hiep, du résident de France, Lenormand.jpg	André Salles	Taken in 1897	taken	Category:Nguyễn Tuyên
143188146	File:Tonkin. Nam-Dinh. Concours triennal. Salutations des lauréats à la Pagode Royale. Groupe de droite, 3e position, le tong-doc et les mandarins provinciaux en tête (en présence du résident Lenormand et de S. E. Nguyen-trong-hiep).jpg	André Salles	Taken in 1897	taken	Category:Nguyễn Tuyên
152815000	File:Tonquin, Hanoï, grand mandarin en priomenade, costume de cérémonie.jpg	Pierre Dieulefils	"Published in <a href=""https://en.wikiped"	taken	Category:Nguyễn Tuyên
152815508	File:S. E. Nguyen-Trong-Hiep, actuellement régent.jpg	Publisher: Paris Quantin	"Published in <a href=""https://en.wikiped"	taken	Category:Nguyễn Tuyên
153605970	File:Indo-Chine française, 1888-1891：An-Nam, Tong-King, région des sauvages de la rive gauche du Mé-Kong - btv1b52520486g (31 of 56).jpg	Gustave Trumelet-Faber	"between 1888 and 1891<div style=""display"	taken	Category:Nguyễn Tuyên
153606926	File:Indo-Chine française, 1888-1891：An-Nam, Tong-King, région des sauvages de la rive gauche du Mé-Kong - btv1b52520486g (33 of 56).jpg	Gustave Trumelet-Faber	"between 1888 and 1891<div style=""display"	taken	Category:Nguyễn Tuyên
153608023	File:HUÉ - LES 3, 4 et 5 RÉGENTS.jpg	Gustave Trumelet-Faber	"between 1888 and 1891<div style=""display"	taken	Category:Nguyễn Tuyên
155044336	File:PP0021906 S.E. Nguyen Hiep, Premier Régent de l'Empire.jpg	Sylvain Raffegaud	Taken in 1889	taken	Category:Nguyễn Tuyên
10403001	File:Đền thờ Tô Hiến Thành.jpg	Bùi Thụy Đào Nguyên	Xem bên dưới	taken	Category:Tô Hiến Thành
10403040	File:Cổng dẫn vào đền thờ Tô Hiến Thành.jpg	Bùi Thụy Đào Nguyên	xem bên dưới	taken	Category:Tô Hiến Thành
45231652	File:Mr Nguyen Quy Kinh (1693-1766), Dai Duong teacher of the crown prince, Worshipping house of the Nguyen Kinh family, Tu Liem, Hanoi, 1766 AD, gouache - Vietnam National Museum of Fine Arts - Hanoi, Vietnam - DSC05090.JPG	Daderot	2014-08-05 23:19:20	taken	Category:Thiên-mỗ Nguyễn-quý clan
46201010	File:Nguyễn Quý Kính (1693 - 1766).jpg	Không rõ (Unknown)	1766	taken	Category:Thiên-mỗ Nguyễn-quý clan
5264372	File:Lang Vu Pham Ham.jpg	Phạm Vũ Lộc	2008-08-30	taken	Category:Vũ Phạm Hàm
48486836	File:Danh sách thi đậu, trường thi Hà Nội, khoa thi năm 1964.png	蓮池	2016-05-01	taken	Category:Vũ Phạm Hàm
57118352	File:武範諴.jpg	Tarchivum	2006-09-13 06:24:02	taken	Category:Vũ Phạm Hàm
127906584	File:Tờ trình Thành Thái thứ 2 (1890) của Thị giảng học sĩ sung Hải Phòng Hải Dương sứ Đặng Trần Hanh gửi Kinh lược Bắc kì Hoàng Cao Khải về việc xin thăng hàm Tu soạn cho Vũ Phạm Hàm.jpg	The imperial government of the Nguyễn Dynasty, French Indo-China.	2022-11-25 04:44:22	taken	Category:Vũ Phạm Hàm
40073288	File:Confucian scholar Nguyen Sieu giving lecture, Hanoi City, 1853 AD, gouache on paper - Vietnam National Museum of Fine Arts - Hanoi, Vietnam - DSC05087.JPG	Daderot	2014-08-05 23:18:58	taken	Category:Nguyễn Văn Siêu
45527347	File:Nguyễn Văn Siêu (1799 - 1872).jpg	Không rõ (Unknown)	Thế kỷ 19 - 20 (19th - 20th century)	taken	Category:Nguyễn Văn Siêu
4929828	File:Olof Plame demonstration mot Vitenamn kriget.JPG	Olof Palme	1968-02	taken	Category:Nguyen Tho Chan
7511413	File:Palme Vietnam.jpg	Sven-Eric Sjöberg	1968-02	taken	Category:Nguyen Tho Chan
16964361	File:Olof Palme marching against the Vietnam War 1968.jpg	Scanpix	1968-02	taken	Category:Nguyen Tho Chan
94457008	File:Lê Quốc Quân.JPG	ASM (thảo luận)	2013-06-09T17:23:50Z	uploaded	Category:Lê Quốc Quân
8027884	File:Mo Tham Hoa Giang Van Minh.jpg	Thiengd	2009-10-10T13:55:57Z	uploaded	Category:Giang Văn Minh
40919195	File:Statue of Emperor Mạc Mậu Hợp.jpg	大南曆大龍飛圖	2015-06-12	taken	Category:Mạc Mậu Hợp
62431579	File:Thi hào Nguyễn Khuyến - Đời và thơ, Nguyễn Huệ Chi chủ biên, 1994.jpg	Le Bleu de France	2017-09-14	taken	Category:Nguyễn Huệ Chi
62432693	File:Portrait of professor Nguyễn Đổng Chi in 1958.jpg	Le Bleu de France	2010-01-10 16:51:39	taken	Category:Nguyễn Đổng Chi
125014690	File:Portrait of Trần Tuấn Khải.png	Thiếu Sơn	1933	taken	Category:Trần Tuấn Khải
125674616	File:Portrait of Trần Tuấn Khải.jpg	Vũ Ngọc Phan / 武玉璠 (author of the book)	1942-1945	taken	Category:Trần Tuấn Khải
119686006	File:Nguyenkimson.jpg	USAID Vietnam	2022-09-09 17:00:23	taken	Category:Nguyễn Kim Sơn
64038131	File:Vietnamese government delegation and British, American, Chinese delegation confering for the evacuation of Hanoian commons in 1947.jpg	Musée Annam	1947	taken	Category:Hoàng Minh Giám
131766350	File:Minister of Foreign Affairs Hoàng Minh Giám and cadres of Ministry of Foreign Affairs in Việt Bắc (1947).jpg	Unknown photographer	Taken in 1947	taken	Category:Hoàng Minh Giám
131766570	File:Ho–Sainteny agreement, March 6, 1946.jpg	Unknown photographer	Taken on 6 March 1946	taken	Category:Hoàng Minh Giám
31562681	File:Tượng bán thân Phạm Hùng.jpg	Bùi Thụy Đào Nguyên	2014-03-03 09:07:39	taken	Category:Phạm Hùng
84672778	File:Chính phủ 1976.jpg	Phuongminhminh	2019-12-06 09:40:30	taken	Category:Phạm Hùng
93190010	File:Pham Hung's grave.jpg	Lee Gok Da	2013-06-25	taken	Category:Phạm Hùng
128397450	File:Pham Hung.jpg	Unknown author	between circa 1940 and circa 1950<div st	taken	Category:Phạm Hùng
130426678	File:Phạm Hùng năm 1932.jpg	Không rõ	1932-12-19	taken	Category:Phạm Hùng
147524766	File:Phạm Hùng.jpg	Unknown authorUnknown author	Circa 1960~70	taken	Category:Phạm Hùng
17682893	File:Rutte and Nguyen Tan Dung 3.jpg	Minister-president Rutte from Nederland (+31)	2011-09-28 09:02	taken	Category:Trần Thanh Kiệm
21014651	File:Thu-Tuong.jpg	Unghoangphuc	2012-09-02	taken	Category:Trần Thanh Kiệm
26121300	File:นาง เจิ่น ทันห์ เกียม ภริยานายกรัฐมนตรีเวียดนาม เป็นเจ - Flickr - Abhisit Vejjajiva (1).jpg	Government of Thailand	2010-10-29 13:30	taken	Category:Trần Thanh Kiệm
26121307	File:นาง เจิ่น ทันห์ เกียม ภริยานายกรัฐมนตรีเวียดนาม เป็นเจ - Flickr - Abhisit Vejjajiva (2).jpg	Government of Thailand	2010-10-29 13:29	taken	Category:Trần Thanh Kiệm
26121313	File:นาง เจิ่น ทันห์ เกียม ภริยานายกรัฐมนตรีเวียดนาม เป็นเจ - Flickr - Abhisit Vejjajiva (3).jpg	Government of Thailand	2010-10-29 13:26	taken	Category:Trần Thanh Kiệm
26121374	File:นาง เจิ่น ทันห์ เกียม ภริยานายกรัฐมนตรีเวียดนาม เป็นเจ - Flickr - Abhisit Vejjajiva (15).jpg	Government of Thailand	2010-10-29 11:47	taken	Category:Trần Thanh Kiệm
71582555	File:The Prime Minister, Dr Manmohan Singh shaking hand with the Prime Minister of Socialist Republic of Vietnam, Mr. Nguyen Tan Dung at the ceremonial reception at Rashtrapati Bhavan, in New Delhi on July 06, 2007.jpg	Prime Minister's Office	2007-07-06 09:04:56	taken	Category:Trần Thanh Kiệm
71582603	File:The Prime Minister of Socialist Republic of Vietnam, Mr. Nguyen Tan Dung paying floral tributes at the Samadhi of Mahatma Gandhi at Raj Ghat, in Delhi on July 06, 2007.jpg	Ministry of External Affairs	2007-07-06 09:39:51	taken	Category:Trần Thanh Kiệm
71719486	File:Manmohan Singh and his wife Smt. Gursharan Kaur with the Vietnamese Prime Minister, Mr. Nguyen Tan Dung and his wife, at the National Convention Center for Gala dinner, during the ASEAN Summit, in Hanoi, Vietnam.jpg	Prime Minister's Office	2010-10-29 18:47:28	taken	Category:Trần Thanh Kiệm
71978413	File:Narendra Modi welcoming the Prime Minister of Socialist Republic of Vietnam, Mr. Nguyen Tan Dung and Madame Tran Thanh Kiem, at the Ceremonial Reception, at Rashtrapati Bhavan, in New Delhi on October 28, 2014.jpg	Prime Minister's Office	2014-10-28 08:30:04	taken	Category:Trần Thanh Kiệm
71978423	File:Narendra Modi welcoming the Prime Minister of Socialist Republic of Vietnam, Mr. Nguyen Tan Dung and Madame Tran Thanh Kiem, at the Ceremonial Reception, at Rashtrapati Bhavan, in New Delhi on October 28, 2014 (1).jpg	Prime Minister's Office	2014-10-28 08:30:16	taken	Category:Trần Thanh Kiệm
71978484	File:The Prime Minister of Socialist Republic of Vietnam, Mr. Nguyen Tan Dung and Madame Tran Thanh Kiem paying floral tributes at the Samadhi of Mahatma Gandhi, at Rajghat, in Delhi on October 28, 2014.jpg	Ministry of External Affairs	2014-10-28 09:24:09	taken	Category:Trần Thanh Kiệm
71978925	File:The Prime Minister of Socialist Republic of Vietnam, Mr. Nguyen Tan Dung being seen off by the Minister of State for Agriculture and Food Processing Industries, Dr. Sanjeev Kumar Balyan, in New Delhi on October 28, 2014.jpg	Ministry of Agriculture and Farmers' Welfare	2014-10-28 18:27:46	taken	Category:Trần Thanh Kiệm
19849967	File:Truong Chinh, Le Duan, Nicolae og Elena Ceausescu.jpeg	image comes from the Romanian National Archives	<ul><li>Photo published: 23-26 May 1978<	taken	Category:Lê Duẩn
19850225	File:Le Duan.png	image comes from the Romanian National Archives	<ul><li>Photo published: 23-26 May 1978<	taken	Category:Lê Duẩn
67996692	File:Le Duan(cropped).jpg	Unknown authorUnknown author	1978-05-26	taken	Category:Lê Duẩn
93190009	File:Le Duan's grave.jpg	Lee Gok Da	2013-06-25	taken	Category:Lê Duẩn
107649302	File:Le-Duan & Mao.jpg	unknown author	1964-08	taken	Category:Lê Duẩn
107948011	File:Le duan.jpg	Ảnh tư liệu TTO.vn	"1940s<div style=""display: none;"">date QS"	taken	Category:Lê Duẩn
107961320	File:Le duan (cropped).jpg	Ảnh tư liệu TTO.vn	"1940s<div style=""display: none;"">date QS"	taken	Category:Lê Duẩn
107962404	File:Le Duan.jpg	Unknown author	1951	taken	Category:Lê Duẩn
112449334	File:Le duan.png	Unknown authorUnknown author	1978	taken	Category:Lê Duẩn
132703959	File:Ceaușescu in North Vietnam (1971).jpg	Not credited	1971-06	taken	Category:Lê Duẩn
132703981	File:Ceaușescu in North Vietnam (1971) (2).jpg	Not credited	1971-06	taken	Category:Lê Duẩn
132704062	File:Vizita-in-Vietnam.-Convorbiri-oficiale (1971).jpg	Not credited	1971	taken	Category:Lê Duẩn
132704065	File:Le Duan and Nicolae Ceausescu.jpg	Not credited	1971	taken	Category:Lê Duẩn
147039396	File:Le Duan (1).png	Unknown authorUnknown author	1978	taken	Category:Lê Duẩn
150190257	File:Lê Duẩn 1928.jpg	Unknown photographer	Taken in 1928	taken	Category:Lê Duẩn
150190366	File:4è Conférence centrale des cadres, à Viet Bac, le 20 mai 1948.jpg	Unknown photographer	Taken on 20 May 1948	taken	Category:Lê Duẩn
150190388	File:3è Plénum du comité de circonscription du Parti, le 24 janvier 1949.jpg	Unknown photographer	Taken on 24 January 1949	taken	Category:Lê Duẩn
165790611	File:Le Duan's Cambodian Travel Document.jpg	UnknownUnknown	1956-12-22	taken	Category:Lê Duẩn
165791074	File:Le Duan's mugshot (1940).jpg	Sở Mật thám Đông Dương (Sûreté général indochinoise)	1940	taken	Category:Lê Duẩn
168592970	File:Le Duan & Le Duc Tho 1949.jpg	Unknown authorUnknown author	1949-01-24	taken	Category:Lê Duẩn
168595983	File:Huynh Van Nghe va cac dong nghiep.png	Unknown authorUnknown author	late 1940s	taken	Category:Lê Duẩn
169124108	File:Le Duan and Nguyen Thuy Nga.jpg	UnknownUnknown	1950	taken	Category:Lê Duẩn
52047214	File:Ông Trịnh Văn Bô (1914 - 1988) và vợ Hoàng Thị Minh Hồ.jpg	Unknown authorUnknown author	Đầu thế kỷ 20 (Early 20th century)	taken	Category:Trịnh Văn Bô
52047285	File:Trịnh Văn Bô (1914 - 1988).jpg	Unknown authorUnknown author	Đầu thế kỷ 20 (Early 20th century)	taken	Category:Trịnh Văn Bô
66631791	File:Memorial in honour of Ho Chi Minh in the Hanoi old quarter (30645905113).jpg	shankar s. from Dubai, united arab emirates	2016-11-01 00:00	taken	Category:Trịnh Văn Bô
64147300	File:Jeunes filles à Hanoï en 1950s.jpg	Musée Annam	2017-11-15	taken	Category:Nguyễn Cao Đàm
123916218	File:Students of Indochina Fine Arts College go on a field trip to the countryside.jpg	Unknown authorUnknown author	in or before 1930	taken	Category:Lê Phổ
141636191	File:Prince Bửu Lộc and Lê Phổ in Nice in 1940s.jpg	Unknown photographer	early 1940s	taken	Category:Lê Phổ
148498069	File:Professor Victor Tardieu and beginning of the course students of Arts College of Indochina.jpg	Unknown photographer	"before 1937<div style=""display: none;"">d"	taken	Category:Lê Phổ
155859006	File:Vu Cao Dam flanked by Mai-Thu and Lê Phô.jpg	Unknown photographer	Taken in 1946	taken	Category:Lê Phổ
64286700	File:Bà luật-sư Nguyễn-thị-Hậu mặc y-phục tân-thời kiểu Lemur, 1936.jpg	Musée Annam	2017-11-22	taken	Category:Nguyễn Thị Hậu
64287077	File:Cô Nguyễn-thị-Hậu, người thiếu-nữ đầu-tiên mặc quần-áo lối mới kiểu Lemur.jpg	Musée Annam	1935-01-30	taken	Category:Nguyễn Thị Hậu
37173568	File:Vietnam War US Propaganda Leaflet No.2448.jpg	Joint United States Public Affairs Office	1968	taken	Category:Trần Độ
37738258	File:Trần Độ.jpg	Joint United States Public Affairs Office	"circa 1967<div style=""display: none;"">da"	taken	Category:Trần Độ
45416954	File:Chữ kí Chi Pu.jpg	Chi Pu	2015-12-03 17:34:25	taken	Category:Chi Pu
89467160	File:Chi Pu.png	Vietnam International Fashion Week	5 tháng 11 năm 2016 (5 Nov 2016)	taken	Category:Chi Pu
99320643	File:Nguyenthuychi.png	SỰ THẬT THẬT SỰ (https://www.youtube.com/channel/UCKRPR1dxdojo_6v8Ca4zCiA)	2019-02-10	taken	Category:Chi Pu
108072563	File:Chi Pu as Hạ Linh in She Was Pretty (Mối tình đầu của tôi).jpg	TV HUB - Giải Trí	2019-01-15	taken	Category:Chi Pu
167402594	File:Chi Pu 2016.png	pxhere.com	2016-12-27	taken	Category:Chi Pu
168006834	File:Chi Pu 2019.png	FoodHub	2019-01-07	taken	Category:Chi Pu
132608081	File:Cgs dangdinhthuy.jpg	The United States Army Command and General Staff College	"circa 1960<div style=""display: none;"">da"	taken	Category:Births in Hanoi
132610162	File:Cgs leminhluan.jpg	The United States Army Command and General Staff College	"circa 1962<div style=""display: none;"">da"	taken	Category:Births in Hanoi
132620800	File:Cgs caokhacnhat.jpg	The United States Army Command and General Staff College	"circa 1965<div style=""display: none;"">da"	taken	Category:Births in Hanoi
146284527	File:Nguyen Van Tung.png	Tuấn Hữu	2022-05-10	taken	Category:Births in Hanoi
7862311	File:Phan Ke Binh.jpg	Unknown, but published over 70 years ago	1933	taken	Category:Phan Kế Bính
79127139	File:Hung Dao Vuong cover image.jpg	Unknown, but was published in 1914 book.	1914	taken	Category:Phan Kế Bính
99841641	File:Phan Ke Binh 2.jpg	unknown, but was published in 1938 book	1938	taken	Category:Phan Kế Bính
125674764	File:Portrait of Phan Kế Bính.jpg	Vũ Ngọc Phan / 武玉璠 (author of the book)	1942-1945	taken	Category:Phan Kế Bính
128672810	File:Portrait of Phan Kế Bính (cropped).jpg	Vũ Ngọc Phan / 武玉璠 (author of the book)	"between 1942 and 1945<div style=""display"	taken	Category:Phan Kế Bính
140713772	File:Ban Biên tập báo Trung Bắc Tân Văn 1919.jpg	Thuy-Ky	Taken in 1919	taken	Category:Phan Kế Bính
9077282	File:Khaihung.jpg	Unknown authorUnknown author	"Publised in ""Tiêu sơn tráng sĩ"" novel, 1"	taken	Category:Khái Hưng
125599885	File:Portrait of Khái Hưng.jpg	Atelier	"between 1942 and 1945<div style=""display"	taken	Category:Khái Hưng
15257496	File:National Museum Vietnamese History 49.jpg	Daderot	2014-08-06 03:09:40	taken	Category:Lý Thường Kiệt
40549693	File:Stele commemorating the founding of Linh Xung pagoda by Ly Thuong Kiet, Thanh Hoa province, 7th year of the Thien Phu Due Vo reign (1126 AD), stone - National Museum of Vietnamese History - Hanoi, Vietnam - DSC05540.JPG	Daderot	2014-08-06 03:09:40	taken	Category:Lý Thường Kiệt
62523906	File:李常傑像圖.png	Hoàng Xuân Hãn	2017-09-18	taken	Category:Lý Thường Kiệt
103768457	File:Tuong Ly Thuong Kiet, DNQT.jpg	Tân  (trả lời)	xem metadata ở cuối trang	taken	Category:Lý Thường Kiệt
131322696	File:Viet Tu 4 (cropped).jpg	DangTungDuong at Vietnamese Wikipedia	18 September 2018 (original upload date)	taken	Category:Việt Tú
131322744	File:Viet Tu 3 (cropped).jpg	DangTungDuong at Vietnamese Wikipedia	14 September 2018 (original upload date)	taken	Category:Việt Tú
131322757	File:Viet Tu 2 (cropped).JPG	DangTungDuong at Vietnamese Wikipedia	14 September 2018 (original upload date)	taken	Category:Việt Tú
131322789	File:VietTu Tuphu 2017 (cropped).jpg	DangTungDuong (thảo luận)	20 tháng 5 năm 2017	taken	Category:Việt Tú
43600821	File:Statue of Emperor Mạc Tuyên Tông.jpg	昭文館	2013-03-31 11:31:25	taken	Category:Mạc Tuyên Tông
51562164	File:Minister Phan Anh.jpg	Ministry of Defence of Vietnam	1946-01-10	taken	Category:Phan Anh
64070360	File:Portrait of Minister Phan-Anh.jpg	Musée Annam	2013-09-01 18:52:58	taken	Category:Phan Anh
112225804	File:Trung Bắc Chủ nhật số 249.jpg	Tòa soạn báo Trung Bắc và Võ An Ninh	1945-06-17	taken	Category:Phan Anh
112226482	File:ĐQVN, Nội các Trần Trọng Kim.jpg	Unknown authorUnknown author	Taken on 8 May 1945	taken	Category:Phan Anh
124453400	File:Nội-Các Đầu Tiên Của Nước Việt-Nam Độc-Lập (The First Cabinet of Independent Vietnam).png	"Trung Bắc Chủ nhật
Hương Ký
Võ An Ninh"	1945-05-06	taken	Category:Phan Anh
139035274	File:President Ho Chi Minh with some members of the Resistance Government in Việt Bắc, 1948.jpg	Unknown photographer	Taken in 1948	taken	Category:Phan Anh
